# board=.../stepper-tester.top.isolate.gcode
# tool size=0.200000
# pass=1
 3.22980, 2.13990, 1.85010, 2.13990
 1.85010, 2.13990, 1.77670, 2.10950
 1.77670, 2.10950, 1.72040, 2.05320
 1.72040, 2.05320, 1.69000, 1.97980
 1.69000, 1.97980, 1.69000, 1.20010
 1.69000, 1.20010, 1.72040, 1.12670
 1.72040, 1.12670, 1.77670, 1.07040
 1.77670, 1.07040, 1.85010, 1.04000
 1.85010, 1.04000, 3.22980, 1.04000
 3.22980, 1.04000, 3.30320, 1.07040
 3.30320, 1.07040, 3.35950, 1.12670
 3.35950, 1.12670, 3.38430, 1.18680
 3.38430, 1.18680, 4.23560, 1.18680
 4.23560, 1.18680, 4.26040, 1.12670
 4.26040, 1.12670, 4.31670, 1.07040
 4.31670, 1.07040, 4.39010, 1.04000
 4.39010, 2.94000, 5.76980, 2.94000
 5.76980, 2.94000, 5.84320, 2.97040
 5.84320, 2.97040, 5.89950, 3.02670
 5.89950, 3.02670, 5.92990, 3.10010
 5.92990, 3.10010, 5.92990, 3.87980
 5.92990, 3.87980, 5.89950, 3.95320
 5.89950, 3.95320, 5.84320, 4.00950
 5.84320, 4.00950, 5.76980, 4.03990
 5.76980, 4.03990, 5.48310, 4.03990
 5.48310, 4.03990, 5.48310, 4.71380
 5.48310, 4.71380, 5.53560, 4.73550
 5.53560, 4.73550, 5.69320, 4.84070
 5.69320, 4.84070, 5.82720, 4.97470
 5.82720, 4.97470, 5.93240, 5.13230
 5.93240, 5.13230, 6.00490, 5.30730
 6.00490, 5.30730, 6.04190, 5.49320
 6.04190, 5.49320, 6.04190, 7.20670
 6.04190, 7.20670, 6.00490, 7.39260
 6.00490, 7.39260, 5.93240, 7.56760
 5.93240, 7.56760, 5.82720, 7.72520
 5.82720, 7.72520, 5.69320, 7.85920
 5.69320, 7.85920, 5.53560, 7.96440
 5.53560, 7.96440, 5.36060, 8.03690
 5.36060, 8.03690, 5.17470, 8.07390
 5.17470, 8.07390, 4.98520, 8.07390
 4.98520, 8.07390, 4.79930, 8.03690
 4.79930, 8.03690, 4.62430, 7.96440
 4.62430, 7.96440, 4.46670, 7.85920
 4.46670, 7.85920, 4.33270, 7.72520
 4.33270, 7.72520, 4.22750, 7.56760
 4.22750, 7.56760, 4.15500, 7.39260
 4.15500, 7.39260, 4.11800, 7.20670
 4.11800, 7.20670, 4.11800, 5.49320
 4.11800, 5.49320, 4.15500, 5.30730
 4.15500, 5.30730, 4.22750, 5.13230
 4.22750, 5.13230, 4.33270, 4.97470
 4.33270, 4.97470, 4.46670, 4.84070
 4.46670, 4.84070, 4.62430, 4.73550
 4.62430, 4.73550, 4.67680, 4.71380
 4.67680, 4.71380, 4.67680, 4.03990
 4.67680, 4.03990, 4.39010, 4.03990
 4.39010, 4.03990, 4.31670, 4.00950
 4.31670, 4.00950, 4.26040, 3.95320
 4.26040, 3.95320, 4.23000, 3.87980
 4.23000, 3.87980, 4.23000, 3.10010
 4.23000, 3.10010, 4.26040, 3.02670
 4.26040, 3.02670, 4.31670, 2.97040
 4.31670, 2.97040, 4.39010, 2.94000
12.01010, 1.04000,13.38980, 1.04000
13.38980, 1.04000,13.46320, 1.07040
13.46320, 1.07040,13.51950, 1.12670
13.51950, 1.12670,13.54430, 1.18680
13.54430, 1.18680,14.39550, 1.18680
14.39550, 1.18680,14.42040, 1.12670
14.42040, 1.12670,14.47670, 1.07040
14.47670, 1.07040,14.55010, 1.04000
14.55010, 1.04000,15.92980, 1.04000
15.92980, 1.04000,16.00320, 1.07040
16.00320, 1.07040,16.05950, 1.12670
16.05950, 1.12670,16.08990, 1.20010
16.08990, 1.20010,16.08990, 1.97980
16.08990, 1.97980,16.05950, 2.05320
16.05950, 2.05320,16.00320, 2.10950
16.00320, 2.10950,15.92980, 2.13990
15.92980, 2.13990,14.55010, 2.13990
14.55010, 2.13990,14.47670, 2.10950
14.47670, 2.10950,14.42040, 2.05320
14.42040, 2.05320,14.39550, 1.99310
14.39550, 1.99310,13.54430, 1.99310
13.54430, 1.99310,13.51950, 2.05320
13.51950, 2.05320,13.46320, 2.10950
13.46320, 2.10950,13.38980, 2.13990
13.38980, 2.13990,12.01010, 2.13990
12.01010, 2.13990,11.93670, 2.10950
11.93670, 2.10950,11.88040, 2.05320
11.88040, 2.05320,11.85000, 1.97980
11.85000, 1.97980,11.85000, 1.20010
11.85000, 1.20010,11.88040, 1.12670
11.88040, 1.12670,11.93670, 1.07040
11.93670, 1.07040,12.01010, 1.04000
12.01010, 2.94000,13.38980, 2.94000
13.38980, 2.94000,13.46320, 2.97040
13.46320, 2.97040,13.51950, 3.02670
13.51950, 3.02670,13.54990, 3.10010
13.54990, 3.10010,13.54990, 3.87980
13.54990, 3.87980,13.51950, 3.95320
13.51950, 3.95320,13.46320, 4.00950
13.46320, 4.00950,13.38980, 4.03990
13.38980, 4.03990,13.10310, 4.03990
13.10310, 4.03990,13.10310, 4.71380
13.10310, 4.71380,13.15560, 4.73550
13.15560, 4.73550,13.31320, 4.84070
13.31320, 4.84070,13.44720, 4.97470
13.44720, 4.97470,13.55240, 5.13230
13.55240, 5.13230,13.62490, 5.30730
13.62490, 5.30730,13.66190, 5.49320
13.66190, 5.49320,13.66190, 7.20670
13.66190, 7.20670,13.62490, 7.39260
13.62490, 7.39260,13.55240, 7.56760
13.55240, 7.56760,13.44720, 7.72520
13.44720, 7.72520,13.31320, 7.85920
13.31320, 7.85920,13.15560, 7.96440
13.15560, 7.96440,12.98060, 8.03690
12.98060, 8.03690,12.79470, 8.07390
12.79470, 8.07390,12.60520, 8.07390
12.60520, 8.07390,12.41930, 8.03690
12.41930, 8.03690,12.24430, 7.96440
12.24430, 7.96440,12.08670, 7.85920
12.08670, 7.85920,11.95270, 7.72520
11.95270, 7.72520,11.84750, 7.56760
11.84750, 7.56760,11.77500, 7.39260
11.77500, 7.39260,11.73800, 7.20670
11.73800, 7.20670,11.73800, 5.49320
11.73800, 5.49320,11.77500, 5.30730
11.77500, 5.30730,11.84750, 5.13230
11.84750, 5.13230,11.95270, 4.97470
11.95270, 4.97470,12.08670, 4.84070
12.08670, 4.84070,12.24430, 4.73550
12.24430, 4.73550,12.29680, 4.71380
12.29680, 4.71380,12.29680, 4.03990
12.29680, 4.03990,12.01010, 4.03990
12.01010, 4.03990,11.93670, 4.00950
11.93670, 4.00950,11.88040, 3.95320
11.88040, 3.95320,11.85000, 3.87980
11.85000, 3.87980,11.85000, 3.10010
11.85000, 3.10010,11.88040, 3.02670
11.88040, 3.02670,11.93670, 2.97040
11.93670, 2.97040,12.01010, 2.94000
 6.93010, 2.94000, 8.30980, 2.94000
 8.30980, 2.94000, 8.38320, 2.97040
 8.38320, 2.97040, 8.43950, 3.02670
 8.43950, 3.02670, 8.46990, 3.10010
 8.46990, 3.10010, 8.46990, 3.87980
 8.46990, 3.87980, 8.43950, 3.95320
 8.43950, 3.95320, 8.38320, 4.00950
 8.38320, 4.00950, 8.30980, 4.03990
 8.30980, 4.03990, 8.02310, 4.03990
 8.02310, 4.03990, 8.02310, 4.71380
 8.02310, 4.71380, 8.07560, 4.73550
 8.07560, 4.73550, 8.23320, 4.84070
 8.23320, 4.84070, 8.36720, 4.97470
 8.36720, 4.97470, 8.47240, 5.13230
 8.47240, 5.13230, 8.54490, 5.30730
 8.54490, 5.30730, 8.58190, 5.49320
 8.58190, 5.49320, 8.58190, 7.20670
 8.58190, 7.20670, 8.54490, 7.39260
 8.54490, 7.39260, 8.47240, 7.56760
 8.47240, 7.56760, 8.36720, 7.72520
 8.36720, 7.72520, 8.23320, 7.85920
 8.23320, 7.85920, 8.07560, 7.96440
 8.07560, 7.96440, 7.90060, 8.03690
 7.90060, 8.03690, 7.71470, 8.07390
 7.71470, 8.07390, 7.52520, 8.07390
 7.52520, 8.07390, 7.33930, 8.03690
 7.33930, 8.03690, 7.16430, 7.96440
 7.16430, 7.96440, 7.00670, 7.85920
 7.00670, 7.85920, 6.87270, 7.72520
 6.87270, 7.72520, 6.76750, 7.56760
 6.76750, 7.56760, 6.69500, 7.39260
 6.69500, 7.39260, 6.65800, 7.20670
 6.65800, 7.20670, 6.65800, 5.49320
 6.65800, 5.49320, 6.69500, 5.30730
 6.69500, 5.30730, 6.76750, 5.13230
 6.76750, 5.13230, 6.87270, 4.97470
 6.87270, 4.97470, 7.00670, 4.84070
 7.00670, 4.84070, 7.16430, 4.73550
 7.16430, 4.73550, 7.21680, 4.71380
 7.21680, 4.71380, 7.21680, 4.03990
 7.21680, 4.03990, 6.93010, 4.03990
 6.93010, 4.03990, 6.85670, 4.00950
 6.85670, 4.00950, 6.80040, 3.95320
 6.80040, 3.95320, 6.77000, 3.87980
 6.77000, 3.87980, 6.77000, 3.10010
 6.77000, 3.10010, 6.80040, 3.02670
 6.80040, 3.02670, 6.85670, 2.97040
 6.85670, 2.97040, 6.93010, 2.94000
 1.85010, 2.94000, 3.22980, 2.94000
 3.22980, 2.94000, 3.30320, 2.97040
 3.30320, 2.97040, 3.35950, 3.02670
 3.35950, 3.02670, 3.38990, 3.10010
 3.38990, 3.10010, 3.38990, 3.87980
 3.38990, 3.87980, 3.35950, 3.95320
 3.35950, 3.95320, 3.30320, 4.00950
 3.30320, 4.00950, 3.22980, 4.03990
 3.22980, 4.03990, 2.94310, 4.03990
 2.94310, 4.03990, 2.94310, 4.71380
 2.94310, 4.71380, 2.99560, 4.73550
 2.99560, 4.73550, 3.15320, 4.84070
 3.15320, 4.84070, 3.28720, 4.97470
 3.28720, 4.97470, 3.39240, 5.13230
 3.39240, 5.13230, 3.46490, 5.30730
 3.46490, 5.30730, 3.50190, 5.49320
 3.50190, 5.49320, 3.50190, 7.20670
 3.50190, 7.20670, 3.46490, 7.39260
 3.46490, 7.39260, 3.39240, 7.56760
 3.39240, 7.56760, 3.28720, 7.72520
 3.28720, 7.72520, 3.15320, 7.85920
 3.15320, 7.85920, 2.99560, 7.96440
 2.99560, 7.96440, 2.82060, 8.03690
 2.82060, 8.03690, 2.63470, 8.07390
 2.63470, 8.07390, 2.44520, 8.07390
 2.44520, 8.07390, 2.25930, 8.03690
 2.25930, 8.03690, 2.08430, 7.96440
 2.08430, 7.96440, 1.92670, 7.85920
 1.92670, 7.85920, 1.79270, 7.72520
 1.79270, 7.72520, 1.68750, 7.56760
 1.68750, 7.56760, 1.61500, 7.39260
 1.61500, 7.39260, 1.57800, 7.20670
 1.57800, 7.20670, 1.57800, 5.49320
 1.57800, 5.49320, 1.61500, 5.30730
 1.61500, 5.30730, 1.68750, 5.13230
 1.68750, 5.13230, 1.79270, 4.97470
 1.79270, 4.97470, 1.92670, 4.84070
 1.92670, 4.84070, 2.08430, 4.73550
 2.08430, 4.73550, 2.13680, 4.71380
 2.13680, 4.71380, 2.13680, 4.03990
 2.13680, 4.03990, 1.85010, 4.03990
 1.85010, 4.03990, 1.77670, 4.00950
 1.77670, 4.00950, 1.72040, 3.95320
 1.72040, 3.95320, 1.69000, 3.87980
 1.69000, 3.87980, 1.69000, 3.10010
 1.69000, 3.10010, 1.72040, 3.02670
 1.72040, 3.02670, 1.77670, 2.97040
 1.77670, 2.97040, 1.85010, 2.94000
# pass=2
14.54380, 2.79000,15.93610, 2.79000
15.93610, 2.79000,16.02510, 2.81380
16.02510, 2.81380,16.10480, 2.85990
16.10480, 2.85990,16.17000, 2.92510
16.17000, 2.92510,16.21610, 3.00480
16.21610, 3.00480,16.23990, 3.09380
16.23990, 3.09380,16.23990, 3.88610
16.23990, 3.88610,16.21610, 3.97510
16.21610, 3.97510,16.17000, 4.05480
16.17000, 4.05480,16.10480, 4.12000
16.10480, 4.12000,16.02510, 4.16610
16.02510, 4.16610,15.93610, 4.18990
15.93610, 4.18990,15.79310, 4.18990
15.79310, 4.18990,15.79310, 4.62180
15.79310, 4.62180,15.82280, 4.63690
15.82280, 4.63690,15.96440, 4.73980
15.96440, 4.73980,16.08810, 4.86350
16.08810, 4.86350,16.19100, 5.00510
16.19100, 5.00510,16.27040, 5.16110
16.27040, 5.16110,16.32450, 5.32750
16.32450, 5.32750,16.35190, 5.50040
16.35190, 5.50040,16.35190, 7.19950
16.35190, 7.19950,16.32450, 7.37240
16.32450, 7.37240,16.27040, 7.53880
16.27040, 7.53880,16.19100, 7.69480
16.19100, 7.69480,16.08810, 7.83640
16.08810, 7.83640,15.96440, 7.96010
15.96440, 7.96010,15.82280, 8.06300
15.82280, 8.06300,15.66680, 8.14240
15.66680, 8.14240,15.50040, 8.19650
15.50040, 8.19650,15.32750, 8.22390
15.32750, 8.22390,15.15240, 8.22390
15.15240, 8.22390,14.97950, 8.19650
14.97950, 8.19650,14.81310, 8.14240
14.81310, 8.14240,14.65710, 8.06300
14.65710, 8.06300,14.51550, 7.96010
14.51550, 7.96010,14.39180, 7.83640
14.39180, 7.83640,14.28890, 7.69480
14.28890, 7.69480,14.20950, 7.53880
14.20950, 7.53880,14.15540, 7.37240
14.15540, 7.37240,14.12800, 7.19950
14.12800, 7.19950,14.12800, 5.50040
14.12800, 5.50040,14.15540, 5.32750
14.15540, 5.32750,14.20950, 5.16110
14.20950, 5.16110,14.28890, 5.00510
14.28890, 5.00510,14.39180, 4.86350
14.39180, 4.86350,14.51550, 4.73980
14.51550, 4.73980,14.65710, 4.63690
14.65710, 4.63690,14.68680, 4.62180
14.68680, 4.62180,14.68680, 4.18990
14.68680, 4.18990,14.54380, 4.18990
14.54380, 4.18990,14.45480, 4.16610
14.45480, 4.16610,14.37510, 4.12000
14.37510, 4.12000,14.30990, 4.05480
14.30990, 4.05480,14.26380, 3.97510
14.26380, 3.97510,14.24000, 3.88610
14.24000, 3.88610,14.24000, 3.09380
14.24000, 3.09380,14.26380, 3.00480
14.26380, 3.00480,14.30990, 2.92510
14.30990, 2.92510,14.37510, 2.85990
14.37510, 2.85990,14.45480, 2.81380
14.45480, 2.81380,14.54380, 2.79000
 9.46380, 0.89000,10.85610, 0.89000
10.85610, 0.89000,10.94510, 0.91380
10.94510, 0.91380,11.02480, 0.95990
11.02480, 0.95990,11.09000, 1.02510
11.09000, 1.02510,11.13610, 1.10480
11.13610, 1.10480,11.15990, 1.19380
11.15990, 1.19380,11.15990, 1.98610
11.15990, 1.98610,11.13610, 2.07510
11.13610, 2.07510,11.09000, 2.15480
11.09000, 2.15480,11.02480, 2.22000
11.02480, 2.22000,10.94510, 2.26610
10.94510, 2.26610,10.85610, 2.28990
10.85610, 2.28990, 9.46380, 2.28990
 9.46380, 2.28990, 9.37480, 2.26610
 9.37480, 2.26610, 9.29510, 2.22000
 9.29510, 2.22000, 9.22990, 2.15480
 9.22990, 2.15480, 9.22320, 2.14310
 9.22320, 2.14310, 8.55670, 2.14310
 8.55670, 2.14310, 8.55000, 2.15480
 8.55000, 2.15480, 8.48480, 2.22000
 8.48480, 2.22000, 8.40510, 2.26610
 8.40510, 2.26610, 8.31610, 2.28990
 8.31610, 2.28990, 6.92380, 2.28990
 6.92380, 2.28990, 6.83480, 2.26610
 6.83480, 2.26610, 6.75510, 2.22000
 6.75510, 2.22000, 6.68990, 2.15480
 6.68990, 2.15480, 6.64380, 2.07510
 6.64380, 2.07510, 6.62000, 1.98610
 6.62000, 1.98610, 6.62000, 1.19380
 6.62000, 1.19380, 6.64380, 1.10480
 6.64380, 1.10480, 6.68990, 1.02510
 6.68990, 1.02510, 6.75510, 0.95990
 6.75510, 0.95990, 6.83480, 0.91380
 6.83480, 0.91380, 6.92380, 0.89000
 6.92380, 0.89000, 8.31610, 0.89000
 8.31610, 0.89000, 8.40510, 0.91380
 8.40510, 0.91380, 8.48480, 0.95990
 8.48480, 0.95990, 8.55000, 1.02510
 8.55000, 1.02510, 8.55670, 1.03680
 8.55670, 1.03680, 9.22320, 1.03680
 9.22320, 1.03680, 9.22990, 1.02510
 9.22990, 1.02510, 9.29510, 0.95990
 9.29510, 0.95990, 9.37480, 0.91380
 9.37480, 0.91380, 9.46380, 0.89000
 9.46380, 2.79000,10.85610, 2.79000
10.85610, 2.79000,10.94510, 2.81380
10.94510, 2.81380,11.02480, 2.85990
11.02480, 2.85990,11.09000, 2.92510
11.09000, 2.92510,11.13610, 3.00480
11.13610, 3.00480,11.15990, 3.09380
11.15990, 3.09380,11.15990, 3.88610
11.15990, 3.88610,11.13610, 3.97510
11.13610, 3.97510,11.09000, 4.05480
11.09000, 4.05480,11.02480, 4.12000
11.02480, 4.12000,10.94510, 4.16610
10.94510, 4.16610,10.85610, 4.18990
10.85610, 4.18990,10.71310, 4.18990
10.71310, 4.18990,10.71310, 4.62180
10.71310, 4.62180,10.74280, 4.63690
10.74280, 4.63690,10.88440, 4.73980
10.88440, 4.73980,11.00810, 4.86350
11.00810, 4.86350,11.11100, 5.00510
11.11100, 5.00510,11.19040, 5.16110
11.19040, 5.16110,11.24450, 5.32750
11.24450, 5.32750,11.27190, 5.50040
11.27190, 5.50040,11.27190, 7.19950
11.27190, 7.19950,11.24450, 7.37240
11.24450, 7.37240,11.19040, 7.53880
11.19040, 7.53880,11.11100, 7.69480
11.11100, 7.69480,11.00810, 7.83640
11.00810, 7.83640,10.88440, 7.96010
10.88440, 7.96010,10.74280, 8.06300
10.74280, 8.06300,10.58680, 8.14240
10.58680, 8.14240,10.42040, 8.19650
10.42040, 8.19650,10.24750, 8.22390
10.24750, 8.22390,10.07240, 8.22390
10.07240, 8.22390, 9.89950, 8.19650
 9.89950, 8.19650, 9.73310, 8.14240
 9.73310, 8.14240, 9.57710, 8.06300
 9.57710, 8.06300, 9.43550, 7.96010
 9.43550, 7.96010, 9.31180, 7.83640
 9.31180, 7.83640, 9.20890, 7.69480
 9.20890, 7.69480, 9.12950, 7.53880
 9.12950, 7.53880, 9.07540, 7.37240
 9.07540, 7.37240, 9.04800, 7.19950
 9.04800, 7.19950, 9.04800, 5.50040
 9.04800, 5.50040, 9.07540, 5.32750
 9.07540, 5.32750, 9.12950, 5.16110
 9.12950, 5.16110, 9.20890, 5.00510
 9.20890, 5.00510, 9.31180, 4.86350
 9.31180, 4.86350, 9.43550, 4.73980
 9.43550, 4.73980, 9.57710, 4.63690
 9.57710, 4.63690, 9.60680, 4.62180
 9.60680, 4.62180, 9.60680, 4.18990
 9.60680, 4.18990, 9.46380, 4.18990
 9.46380, 4.18990, 9.37480, 4.16610
 9.37480, 4.16610, 9.29510, 4.12000
 9.29510, 4.12000, 9.22990, 4.05480
 9.22990, 4.05480, 9.18380, 3.97510
 9.18380, 3.97510, 9.16000, 3.88610
 9.16000, 3.88610, 9.16000, 3.09380
 9.16000, 3.09380, 9.18380, 3.00480
 9.18380, 3.00480, 9.22990, 2.92510
 9.22990, 2.92510, 9.29510, 2.85990
 9.29510, 2.85990, 9.37480, 2.81380
 9.37480, 2.81380, 9.46380, 2.79000
 4.38380, 0.89000, 5.77610, 0.89000
 5.77610, 0.89000, 5.86510, 0.91380
 5.86510, 0.91380, 5.94480, 0.95990
 5.94480, 0.95990, 6.01000, 1.02510
 6.01000, 1.02510, 6.05610, 1.10480
 6.05610, 1.10480, 6.07990, 1.19380
 6.07990, 1.19380, 6.07990, 1.98610
 6.07990, 1.98610, 6.05610, 2.07510
 6.05610, 2.07510, 6.01000, 2.15480
 6.01000, 2.15480, 5.94480, 2.22000
 5.94480, 2.22000, 5.86510, 2.26610
 5.86510, 2.26610, 5.77610, 2.28990
 5.77610, 2.28990, 4.38380, 2.28990
 4.38380, 2.28990, 4.29480, 2.26610
 4.29480, 2.26610, 4.21510, 2.22000
 4.21510, 2.22000, 4.14990, 2.15480
 4.14990, 2.15480, 4.14320, 2.14310
 4.14320, 2.14310, 3.47670, 2.14310
 3.47670, 2.14310, 3.47000, 2.15480
 3.47000, 2.15480, 3.40480, 2.22000
 3.40480, 2.22000, 3.32510, 2.26610
 3.32510, 2.26610, 3.23610, 2.28990
 3.23610, 2.28990, 1.84380, 2.28990
 1.84380, 2.28990, 1.75480, 2.26610
 1.75480, 2.26610, 1.67510, 2.22000
 1.67510, 2.22000, 1.60990, 2.15480
 1.60990, 2.15480, 1.56380, 2.07510
 1.56380, 2.07510, 1.54000, 1.98610
 1.54000, 1.98610, 1.54000, 1.19380
 1.54000, 1.19380, 1.56380, 1.10480
 1.56380, 1.10480, 1.60990, 1.02510
 1.60990, 1.02510, 1.67510, 0.95990
 1.67510, 0.95990, 1.75480, 0.91380
 1.75480, 0.91380, 1.84380, 0.89000
 1.84380, 0.89000, 3.23610, 0.89000
 3.23610, 0.89000, 3.32510, 0.91380
 3.32510, 0.91380, 3.40480, 0.95990
 3.40480, 0.95990, 3.47000, 1.02510
 3.47000, 1.02510, 3.47670, 1.03680
 3.47670, 1.03680, 4.14320, 1.03680
 4.14320, 1.03680, 4.14990, 1.02510
 4.14990, 1.02510, 4.21510, 0.95990
 4.21510, 0.95990, 4.29480, 0.91380
 4.29480, 0.91380, 4.38380, 0.89000
 4.38380, 2.79000, 5.77610, 2.79000
 5.77610, 2.79000, 5.86510, 2.81380
 5.86510, 2.81380, 5.94480, 2.85990
 5.94480, 2.85990, 6.01000, 2.92510
 6.01000, 2.92510, 6.05610, 3.00480
 6.05610, 3.00480, 6.07990, 3.09380
